,Date,text
13177,2022-02-20 02:24:26+00:00,"Kilmeade: America is 'once again dependent' on other countries for energy
http"
13178,2022-02-20 02:14:53+00:00,"Washington state police officer stabbed in head while trying to arrest child rape suspect
http"
13179,2022-02-20 02:10:00+00:00,"Mane’s acrobatics and Salah’s 150th goal rescue Liverpool
http"
13180,2022-02-20 02:05:00+00:00,"Florida fire rescue crews break through wall to rescue pair trapped in elevator on 37th floor
http"
13181,2022-02-20 02:00:00+00:00,"San Diego officer injured, suspect dead after attempt to evade officers: officials
http"
13182,2022-02-20 01:55:00+00:00,"Michigan State's Tom Izzo sounds off on officials following loss
http"
13183,2022-02-20 01:50:00+00:00,"Antonio Brown sees Tom Brady unretiring in the near future
http"
13184,2022-02-20 01:45:00+00:00,"Bengals' Ja’Marr Chase finds new job after Super Bowl loss
http"
13185,2022-02-20 01:40:37+00:00,"NBA to honor 75th anniversary team during All-Star halftime
http"
13186,2022-02-20 01:40:00+00:00,"USFL announces details for inaugural two-day draft
http"
13187,2022-02-20 01:37:22+00:00,"Alexandria Ocasio-Cortez flies first class from Texas
http"
13188,2022-02-20 01:35:00+00:00,"Pennsylvania Uber driver and mother of four plead for her life before she was murdered by passenger
http"
13189,2022-02-20 01:08:18+00:00,"Families of US troops killed in Kabul bombing question official Pentagon investigation findings: report
http"
13190,2022-02-20 00:43:48+00:00,"San Diego officer injured, suspect dead after attempt to evade officers: officials
http"
13191,2022-02-20 00:20:00+00:00,"Florida fire rescue crews break through wall to rescue pair trapped in elevator on 37th floor
http"
13192,2022-02-20 00:12:33+00:00,"Mane’s acrobatics and Salah’s 150th goal rescue Liverpool
http"
13193,2022-02-20 00:12:07+00:00,"Penn's Lia Thomas narrowly beats Yale's Iszac Henig in 100 free at Ivy League Championships
http"
13194,2022-02-20 00:10:00+00:00,"LeBron James reveals he has plans to play with son when he gets to NBA
http"
13195,2022-02-20 00:05:00+00:00,"North Carolina sheriff's deputy shot, taken to hospital: reports
http"
13196,2022-02-19 23:51:09+00:00,"LeBron James reveals he has plans to play with son when he gets to NBA
http"
13197,2022-02-19 23:50:00+00:00,"Mikko Rantanen, Alex Newhook lead NHL-best Avalanche past Sabres
http"
13198,2022-02-19 23:35:18+00:00,"North Carolina sheriff's deputy shot, taken to hospital: reports
http"
13199,2022-02-19 23:30:00+00:00,"Title race is back on in EPL after Harry Kane sinks Man City
http"
13200,2022-02-19 23:29:27+00:00,"Ghislaine Maxwell’s family ‘fears for her safety’ after Brunel found dead
http"
13201,2022-02-19 23:28:35+00:00,"'Openly British' Gus Kenworthy wraps up Olympics his way
http"
13202,2022-02-19 23:25:00+00:00,"Liberal cities Boston and Washington, DC roll back COVID vaccine mandates for businesses
http"
13203,2022-02-19 23:20:00+00:00,"Winter Olympics 2022: Sui Wenjing, Han Cong earn gold at last in pairs figure skating
http"
13204,2022-02-19 23:15:00+00:00,"Batman No. 1 copy to sell for $1.8 million – but only in fractional ownership
http"
13205,2022-02-19 23:09:29+00:00,"Mikko Rantanen, Alex Newhook lead NHL-best Avalanche past Sabres
http"
13206,2022-02-19 23:05:00+00:00,"Former NYPD detective, a 9/11 responder, loses 100 pounds after cancer, heart failure diagnosis
http"
13207,2022-02-19 23:03:29+00:00,"Texas Lt. Gov. Dan Patrick wants professors to lose tenure if they teach CRT
http"
13208,2022-02-19 23:00:00+00:00,"Freedom Convoy leader Pat King livestreams his arrest on social media
http"
13209,2022-02-19 22:56:13+00:00,"Bryson Williams leads No. 11 Texas Tech over No. 20 Texas
http"
13210,2022-02-19 22:55:00+00:00,"Tennessee bills would expand where some gun owners could carry by designating them as law enforcement
http"
13211,2022-02-19 22:48:21+00:00,"Tyree Appleby takes over, Florida rallies past No. 2 Auburn
http"
13212,2022-02-19 22:45:00+00:00,"White House accuses Noem of 'attacking LGBT youth' by signing women's sports law
http"
13213,2022-02-19 22:41:52+00:00,"Title race is back on in EPL after Harry Kane sinks Man City
http"
13214,2022-02-19 22:35:00+00:00,"Colorado plastic surgeon charged after death of breast implant patient, 18
http"
13215,2022-02-19 22:34:19+00:00,"Liberal cities Boston and Washington, DC roll back COVID vaccine mandates for businesses
http"
13216,2022-02-19 22:26:58+00:00,"Winter Olympics 2022: Sui Wenjing, Han Cong earn gold at last in pairs figure skating
http"
13217,2022-02-19 22:25:00+00:00,"Houston boy, 4, shot as children increasingly becoming victims of gun violence in city
http"
13218,2022-02-19 22:06:20+00:00,"Batman No. 1 copy to sell for $1.8 million – but only in fractional ownership
http"
13219,2022-02-19 22:05:00+00:00,"G7 foreign ministers pledge ‘unwavering commitment’ to Ukrainian sovereignty in face of Russian buildup
http"
13220,2022-02-19 21:50:00+00:00,"Dallas officials charge man in 1984 cold case murder, nearly 38 years to the day young woman found dead
http"
13221,2022-02-19 21:40:00+00:00,"What is a Supreme Court 'Sherpa?'
http"
13222,2022-02-19 21:30:00+00:00,"Kanye West calls out 'godless' Corey Gamble, Kris Jenner's longtime boyfriend
http"
13223,2022-02-19 21:21:32+00:00,"Florida helicopter crashes into ocean near crowded beach
http"
13224,2022-02-19 21:21:02+00:00,"LA Mayor Eric Garcetti blows off mask controversy: 'This isn't a real story'
http"
13225,2022-02-19 21:15:00+00:00,".@TedCruz asks if civil liberties groups will support Canadian freedom truckers as they clash with police
http"
13226,2022-02-19 21:13:07+00:00,"G7 foreign ministers pledge ‘unwavering commitment’ to Ukrainian sovereignty in face of Russian buildup
http"
13227,2022-02-19 21:10:00+00:00,"Biden’s handling of the Russia Ukraine conflict 'contemptible': foreign policy analyst
http"
13228,2022-02-19 21:00:00+00:00,"Atlanta beauty supply store robbed for over $15k worth of hair
http"
13229,2022-02-19 20:55:00+00:00,"Brad Pitt intervened in 'volatile' on-set moment between Scott Eastwood, Shia LaBeouf
http"
13230,2022-02-19 20:51:45+00:00,"Dave Chappelle not canceled: Comedian to produce 4 Netflix specials after 'Closer' controversy
http"
13231,2022-02-19 20:50:51+00:00,"Threat of Russia invasion looms, Congress divided on sanction strategy
http"
13232,2022-02-19 20:50:00+00:00,"San Francisco woman struck by stray bullet while eating at restaurant
http"
13233,2022-02-19 20:45:00+00:00,"US figure skaters' request for public medal ceremony before closing ceremony denied
http"
13234,2022-02-19 20:40:00+00:00,"Capitol police considering constructing temporary fence around Capitol ahead of the State of the Union
http"
13235,2022-02-19 20:35:00+00:00,"Modeling agent close to Jeffrey Epstein is found dead in French jail
http"
13236,2022-02-19 20:25:00+00:00,"American Elana Meyers Taylor makes Winter Olympics history with bronze medal in bobsled
http"
13237,2022-02-19 20:15:00+00:00,"Phil Mickelson makes startling comments about Saudi golf league: report
http"
13238,2022-02-19 20:10:36+00:00,"Dallas officials charge man in 1984 cold case murder, nearly 38 years to the day young woman found dead
http"
13239,2022-02-19 20:10:07+00:00,"Steelers hire Brian Flores as senior defensive assistant/linebackers coach amid racial discrimination lawsuit
http"
13240,2022-02-19 20:10:00+00:00,"Florida woman threatens to use gun at elementary school parent-teacher conference
http"
13241,2022-02-19 20:09:42+00:00,"What is a Supreme Court 'Sherpa?'
http"
13242,2022-02-19 20:09:05+00:00,"Biden lunches in DC, ignores questions on Ukraine as crisis with Russia escalates
http"
13243,2022-02-19 20:00:00+00:00,"Transgender swimmers Lia Thomas, Iszac Henig clobber Ivy League competition amid debate over eligibility
http"
13244,2022-02-19 19:55:00+00:00,".@MarkWahlberg details typical day in his life, including his workout schedule, that keeps him fit and focused
http"
13245,2022-02-19 19:50:00+00:00,"Team USA men's hockey subject of noise complaint in athletes' village
http"
13246,2022-02-19 19:42:32+00:00,"Kanye West calls out 'godless' Corey Gamble, Kris Jenner's longtime boyfriend
http"
13247,2022-02-19 19:40:00+00:00,"Rooftop Revelations: @user on the failures of Democrat politics
http"
13248,2022-02-19 19:31:08+00:00,"Conservative groups urge border states to use 'every legal means' to combat migrant crisis
http"
13249,2022-02-19 19:30:39+00:00,"Most widespread drought in 9 years expected to expand
http"
13250,2022-02-19 19:30:00+00:00,"More city, state leaders make decisions on lifting, holding COVID-19 restrictions
http"
13251,2022-02-19 19:20:00+00:00,"Fighter ace leads tech effort to battle emerging China threat
http"
13252,2022-02-19 19:15:00+00:00,"OPINION: @user Field notes of an American alcoholic in rehab
http"
13253,2022-02-19 19:10:00+00:00,"Ingraham: 'Concerned citizens' should 'push back with logic and common sense' against transgender athletics
http"
13254,2022-02-19 19:05:43+00:00,"Sen. Roger Wicker announces he tested positive for COVID a second time
http"
13255,2022-02-19 18:59:06+00:00,"Ted Cruz asks if civil liberties groups will support Canadian freedom truckers as they clash with police
http"
13256,2022-02-19 18:49:28+00:00,"Biden’s handling of the Russia Ukraine conflict 'contemptible': foreign policy analyst
http"
13257,2022-02-19 18:39:41+00:00,"Bob Saget's death prompted actress Dana Delany to get her head checked after suffering fall, black eye
http"
13258,2022-02-19 18:33:30+00:00,"Atlanta beauty supply store robbed for over $15k worth of hair
http"
13259,2022-02-19 18:17:40+00:00,"Pelosi says Putin will pay even without Ukraine invasion: you can’t ‘bully the world and take a walk’
http"
13260,2022-02-19 18:06:30+00:00,"Brad Pitt intervened in 'volatile' on-set moment between Scott Eastwood, Shia LaBeouf
http"
13261,2022-02-19 17:55:29+00:00,"San Francisco woman struck by stray bullet while eating at restaurant
http"
13262,2022-02-19 17:45:21+00:00,"US figure skaters' request for public medal ceremony before closing ceremony denied
http"
13263,2022-02-19 17:35:02+00:00,"Capitol police considering constructing temporary fence around Capitol ahead of the State of the Union
http"
13264,2022-02-19 17:25:03+00:00,"Modeling agent close to Jeffrey Epstein is found dead in French jail
http"
13265,2022-02-19 17:14:18+00:00,"AOC, Squad under fire as Dems reject their 'deeply problematic' agenda
http"
13266,2022-02-19 17:02:37+00:00,"American Elana Meyers Taylor makes Winter Olympics history with bronze medal in bobsled
http"
13267,2022-02-19 16:52:57+00:00,"A fourth COVID vaccine shot: Will it be necessary?
http"
13268,2022-02-19 16:41:21+00:00,HIT THE FRINGE: Phil Mickelson makes startling comments about Saudi golf league http
13269,2022-02-19 16:19:00+00:00,"Florida woman threatens to use gun at elementary school parent-teacher conference
http"
13270,2022-02-19 16:06:09+00:00,"Pelosi, Dem lawmakers hold press conference in Munich as Russian aggression toward Ukraine escalates http"
13271,2022-02-19 15:59:57+00:00,DIFFERENT STROKES: Transgender swimmers clobber the competition as controversy swirls http
13272,2022-02-19 15:49:26+00:00,"Mark Wahlberg details typical day in his life, including his workout schedule, that keeps him fit and focused
http"
13273,2022-02-19 15:37:56+00:00,"Team USA men's hockey subject of noise complaint in athletes' village
http"
13274,2022-02-19 15:27:48+00:00,Russia launches ballistic missiles in new exercise http
13275,2022-02-19 15:17:31+00:00,"Kamala Harris says Russia will suffer significant economic costs if it invades Ukraine: 'Swift and severe'
http"
13276,2022-02-19 15:07:53+00:00,WATCH: Fox News' Trey Yingst escapes artillery fire during live report in Ukraine http
13277,2022-02-19 14:58:54+00:00,"RUSSIA SHOWDOWN: US says Putin has made a decision, moving into positions 'to conduct an attack'. Live updates here: http http"
13278,2022-02-19 14:57:15+00:00,"Canadian 'freedom convoy' protesters clash with police in Ottawa; over 100 arrested
http"
13279,2022-02-19 14:47:19+00:00,"Kamala Harris meets with Ukraine's Zelenskyy, pledges unified action if Russia invades: 'A decisive moment'
http"
13280,2022-02-19 14:36:40+00:00,"Rooftop Revelations: Rod Blagojevich on the failures of modern-day politics
http"
13281,2022-02-19 14:21:17+00:00,"More city, state leaders make decisions on lifting, holding COVID-19 restrictions
http"
13282,2022-02-19 14:10:41+00:00,"Fighter ace leads tech effort to battle emerging China threat
http"
13283,2022-02-19 14:01:42+00:00,DAVID MARCUS: Field notes of an American alcoholic in rehab http
13284,2022-02-19 13:57:23+00:00,"Ingraham: 'Concerned citizens' should 'push back with logic and common sense' against transgender athletics
http"
13285,2022-02-19 13:30:08+00:00,"Sen. Roger Wicker announces he tested positive for COVID-19 a second time
http"
13286,2022-02-19 13:19:10+00:00,"TAKEN FOR A RIDE: Man makes stunning accusation against popular online used car retailer
http"
13287,2022-02-19 13:08:19+00:00,"Supreme Court refuses to get involved in CA school vaccine mandate requirement
http"
13288,2022-02-19 12:58:22+00:00,"Former NYPD detective, a 9/11 responder, loses 100 pounds after cancer, heart failure diagnosis
http"
13289,2022-02-19 12:37:00+00:00,"Freedom Convoy leader Pat King livestreams his arrest on social media
http"
13290,2022-02-19 12:21:31+00:00,"Tennessee bills would expand where some gun owners could carry by designating them as law enforcement
http"
13291,2022-02-19 12:10:00+00:00,'GASCÓN CLONE': Republican DA warns crime crisis could expand under liberal opponent http
13292,2022-02-19 11:57:02+00:00,"Hugh Hefner’s pal defends Playboy founder amid A&amp;E’s shocking docuseries: ‘He’s now being crucified’
http"
13293,2022-02-19 11:40:00+00:00,'HEARTLESS MOVE': Bella calls on Biden to end 'brutal suffering’ after Cuba’s latest move http
