"","X","Date","text"
"6670",6669,"2022-02-09 02:00:15+00:00","Shaun White has been a constant at the Olympics over the past generation. Now 35, the U.S snowboarder is competing in his fifth and, he says, final Winter Games. He finds himself in an unusual position: underdog. https://t.co/Ui4aczZgOp"
"6671",6670,"2022-02-09 01:35:02+00:00","The University of California agreed to pay $243 million to settle the claims of 203 women who alleged sexual misconduct by a gynecologist at the Los Angeles campus. https://t.co/ec7eMm8PMI"
"6672",6671,"2022-02-09 01:25:46+00:00","Jessie Diggins became the first American woman to win an individual Olympic medal in cross-country skiing. She took bronze in the women’s freestyle sprint at #Beijing2022.
https://t.co/qU2Qe3RHcD https://t.co/ajWau2xd2u"
"6673",6672,"2022-02-09 01:05:07+00:00","Ten years after asking friends on Facebook to help her learn the halfpipe, Jenise Spiteri will make her #Beijing2022 debut as the first snowboarder to ever represent Malta at the Olympics. https://t.co/mf7CQhAAGV"
"6674",6673,"2022-02-09 00:55:05+00:00","The snowboarding stars Chloe Kim 🇺🇸 and Shaun White 🇺🇸 make their Beijing debuts on the halfpipe and Mikaela Shiffrin 🇺🇸 gets another shot at gold in slalom.

Here's what to watch during Tuesday's U.S. broadcast coverage of #Beijing2022. https://t.co/6MKdVBUa7A"
"6675",6674,"2022-02-09 00:45:04+00:00","""I don’t golf or play tennis. I have no kids. I’ve been married for 53 years. I sometimes think about writing something, but I don’t have much talent for that. I’ve written things. They’re just not good enough."" @NYTMag interviews Christopher Walken. https://t.co/9OercYaFQK"
"6676",6675,"2022-02-09 00:30:06+00:00","Andrew Garfield has his second #OscarNom for his lead performance in ""Tick, Tick ... Boom,"" an adaptation of Jonathan Larson’s own autobiographical musical. In an interview with us, Garfield reflects on his journey playing Larson and Peter Parker. https://t.co/qY4onU5xla https://t.co/01prKUVu1G"
"6677",6676,"2022-02-09 00:20:03+00:00","Here’s where the overall medal count stands at the #Beijing2022 Winter Olympics. 🏅

Follow our live coverage here: https://t.co/15UXzoY0i1 https://t.co/bbqCakqAFT"
"6678",6677,"2022-02-09 00:10:03+00:00","As Canada's capital remained paralyzed by nearly two weeks of protests against pandemic measures, a new road blockade targeting the Ambassador Bridge has effectively cut off the country's busiest link to the U.S. https://t.co/lpstQsV97G https://t.co/vhB0g4Pozo"
"6679",6678,"2022-02-09 00:06:02+00:00","Breaking News: Gov. Kathy Hochul is expected to drop New York’s indoor mask mandate on Wednesday, marking a turning point in the state’s Covid response. The decision comes as states from New Jersey to California have announced similar moves this week. https://t.co/ExcUn8mCtg"
"6680",6679,"2022-02-08 23:51:33+00:00","Breaking News: The Justice Department seized $3.6 billion of stolen Bitcoin, its largest financial seizure ever, and arrested a couple accused of laundering it. https://t.co/JpMC5WiEFL"
"6681",6680,"2022-02-08 23:45:04+00:00","Many times, leftovers are an improvement on the original. These recipes taste even better on the second or third day. https://t.co/UBY7w98qNV"
"6682",6681,"2022-02-08 23:15:06+00:00","Drawn to MDMA's ability to produce feelings of empathy, trust and compassion, some couples have started using the illegal psychedelic drug on their own in an effort to help them reconnect, improve communication and have better sex. https://t.co/pSyt9V8ixh"
"6683",6682,"2022-02-08 23:05:02+00:00","Mitch McConnell denounced the RNC for calling the Jan. 6 riot “legitimate political discourse” and censuring two of its own members, Representatives Liz Cheney and Adam Kinzinger. https://t.co/9YXdVdAMmt https://t.co/7uY78AwOOr"
"6684",6683,"2022-02-08 23:00:12+00:00","Russian troops are massed on the border with Ukraine. Moscow and Washington are exchanging heated words. @peterbakernyt discusses the crisis with @andrewkramernyt in Kyiv and @McFaul, a former U.S. ambassador to Russia. Join us on Wednesday at 2 p.m. ET. https://t.co/yoEC0bCTRS"
"6685",6684,"2022-02-08 22:47:06+00:00","Breaking News: The House approved the most significant overhaul of the U.S. Postal Service in nearly two decades, aiming to address the agency’s financial woes. https://t.co/b5KyKymzDP"
"6686",6685,"2022-02-08 22:45:09+00:00","Phone overuse can manifest in many ways. Maybe you regularly stay up late scrolling through Instagram or TikTok, or the allure of your device makes it difficult to be fully present. Here's how to cut back, according to experts. https://t.co/Mm0do1VZf3 https://t.co/DUsEAklTf3"
"6687",6686,"2022-02-08 22:30:16+00:00","The quality of the stock in this wintry Bourguignon-style stew makes a big difference, so if you’re not using homemade, buy a good brand. And use as many kinds of mushrooms as you can get. https://t.co/c1Hoan3UBA"
"6688",6687,"2022-02-08 22:15:04+00:00","Pierre Elliot Trudeau confronted a violent movement in Quebec in 1970 with the words, “Just watch me.”

Now, some in Canada are calling for his son, Prime Minister Justin Trudeau, to channel his forcefulness as the anti-vaccine protests in Ottawa persist.
https://t.co/kNSDjT144O"
"6689",6688,"2022-02-08 22:05:02+00:00","Doug Emhoff, the second gentleman, was evacuated from a high school in Washington, D.C., on Tuesday after a bomb threat.

“Mr. Emhoff is safe and the school has been evacuated,” a spokeswoman said.
https://t.co/b0mghtTByr"
"6690",6689,"2022-02-08 22:00:12+00:00","The first trial stemming from the Jan. 6 attack on the Capitol is set to begin this month and is expected to be the first time that prosecutors will publicly offer evidence of the allegations they have made against scores of other similar defendants.
https://t.co/eyI7C7npi0"
"6691",6690,"2022-02-08 21:45:11+00:00","People's resolve to combat the pandemic is waning, recent polls in the U.S. show, and for a majority of voters, the desire to return to normalcy has approached or even overtaken alarm about the virus itself. https://t.co/6yFmRnunTd"
"6692",6691,"2022-02-08 21:45:11+00:00","Several Democratic governors have announced plans to roll back mask mandates for schools and indoor public spaces, citing a drop in coronavirus infections and highlighting how officials are preparing to live permanently with the virus. https://t.co/sQlXSBo9Qw"
"6693",6692,"2022-02-08 21:30:08+00:00","In Opinion

""Bringing a criminal case against the parents of an accused school shooter is never an easy decision for a prosecutor. But some cases involve negligence so extreme that they demand prosecution,"" Joyce Vance, a law professor, writes. https://t.co/lKT3R8pIto"
"6694",6693,"2022-02-08 21:25:07+00:00","Breaking News: Mitch McConnell denounced the RNC for calling the Jan. 6 riot “legitimate political discourse” and censuring two of its own members, Representatives Liz Cheney and Adam Kinzinger. https://t.co/ZsFBFIJkdX"
"6695",6694,"2022-02-08 21:15:03+00:00","Starbucks on Tuesday fired a handful of employees in Memphis who were seeking to unionize their store, one of several dozen nationwide where workers filed for union elections since December. The union organizing stores accused Starbucks of retaliation. https://t.co/N87e568aQY"
"6696",6695,"2022-02-08 21:00:19+00:00","News Analysis: ""The Ukraine crisis is here to stay,"" writes @antontroian, our Moscow bureau chief. Vladimir Putin is ""making clear that he will keep the pressure on, backed by the threat of force, for as long as it takes to get his way."" https://t.co/S16iKDa65u"
"6697",6696,"2022-02-08 20:50:04+00:00","China chose a Uyghur athlete to light the Olympic cauldron. Critics saw a bid to whitewash human rights abuses in Xinjiang. What does the athlete think? So far, it has been impossible to know. https://t.co/iBGNYq3Jqm"
"6698",6697,"2022-02-08 20:45:07+00:00","Prime Minister Justin Trudeau called for an end to protests in Canada’s capital, where truckers and anti-vaccine groups have paralyzed the city center. They are “trying to blockade our economy, our democracy and our fellow citizens’ daily lives,” he said. https://t.co/IzFYlbkNQU"
"6699",6698,"2022-02-08 20:40:04+00:00","Eileen Gu soared to victory in the women’s freeski big air competition at #Beijing2022 with a series of gravity-defying tricks.

In her final run, she landed a left double 1620 with a safety grab, a trick she’d never tried before in competition. https://t.co/BEJIUvYZcV https://t.co/1VYVtEGZkk"
"6700",6699,"2022-02-08 20:30:03+00:00","Four people, including an American skateboarder and a prominent Icelandic aviator, died in a small plane crash last week in Iceland, the authorities said on Tuesday.
https://t.co/bBq4EKtu9U"
"6701",6700,"2022-02-08 20:16:08+00:00","To much of the world, ""Für Elise"" is the ubiquitous song of youthful piano lessons and children’s toys. But in Taiwan, the melody is the start of a nightly ritual: Taking your trash downstairs and catching up on neighborhood gossip. https://t.co/gco0ZPQB2i https://t.co/iHZcXdb4Bf"
"6702",6701,"2022-02-08 20:10:05+00:00","Escalating Tricks, Escalating Fears at the #Beijing2022 Olympics https://t.co/vuwFKFqW9g"
"6703",6702,"2022-02-08 20:05:05+00:00","Three graduate students are suing Harvard, saying it ignored a professor's sexual harassment for years. The case has divided the university's faculty, with scholars like Jill Lepore and Henry Louis Gates Jr. coming to their colleague's defense. https://t.co/XIWOfeXG96"
"6704",6703,"2022-02-08 20:00:06+00:00","Prime Minister Boris Johnson burst into an impromptu rendition of Gloria Gaynor’s ""I Will Survive"" at a recent meeting, his new media chief said. Analysts watching the growing mutiny within his party are less confident about his political future. https://t.co/6wTOs5hIwy"
"6705",6704,"2022-02-08 19:45:14+00:00","After surviving two wars, the Nazi invasion of Hungary and the Holocaust, a 99-year-old man died Saturday afternoon after a man driving a SUV hit him on his way to synagogue, family members and the police said. https://t.co/j8QcFGUyNw"
"6706",6705,"2022-02-08 19:30:03+00:00","We're offering a new fellowship for people from underrepresented groups who are interested in constructing New York Times Crossword puzzles that reflect a diverse range of cultural references, language usage and communities. https://t.co/xq2zfORFoW"
"6707",6706,"2022-02-08 19:00:11+00:00","For some extreme Olympic sports — halfpipe, slopestyle, big air — there is no limit to the imagination. They can fly as high as they want. Winning means doing tricks that no one else can do. Or wants to do.

They live in fear of the next new trick. https://t.co/6uxL7ryZco https://t.co/LBIaeNUyJj"
"6708",6707,"2022-02-08 18:45:02+00:00","Cyclone Batsirai has left more than 20 people dead and tens of thousands without homes in Madagascar. It is the second devastating storm to batter the island nation in less than a month. https://t.co/NM8em2OTPK"
"6709",6708,"2022-02-08 18:25:05+00:00","More than 30 women who worked for the NFL described a stifling corporate culture that demoralized some female employees, drove some to quit in frustration and left many feeling brushed aside. https://t.co/dVp7KyXwSN"
"6710",6709,"2022-02-08 18:16:05+00:00","Tens of thousands of New York City public housing residents are behind on rent. The problem has been compounded by the state's already-depleted pandemic rent relief program, which put public housing tenants among the last in line for aid. https://t.co/RLEjnEKaPw"
"6711",6710,"2022-02-08 17:45:03+00:00","""We Americans have rarely known what to do with shows of emotion. Something about the 'show,'"" writes @Wesley_Morris. ""Whose tears don’t arouse someone’s suspicion? Is this the crying of narcissism or possible gain? The tears of a clown? Or a crocodile?"" https://t.co/SDzTH054r2"
"6712",6711,"2022-02-08 17:40:05+00:00","Doctors in Turkey, worn down by grueling hours, diminishing pay and growing violence from patients, are increasingly looking for work abroad.

“It’s not a luxurious life that we want,” one doctor said. “We want the normal life that we deserve.” https://t.co/iHWlPW7VAd"
