,tweetcreatedts,text,language,username
45,2022-03-30 21:38:06+00:00,"@FoxNews @newtgingrich #Republicans have ZERO commitment to America. They support #Russia, #Putin, and #rich ppl at EVERY turn. Support for America means support for the 99%",en,blessnessman
46,2022-03-30 21:34:15+00:00,"@FoxNews Don’t blame Putin, it’s Biden new green deal policy that creates inflation and Putin invading Ukraine. We are not stupid. We know what’s going on.",en,FilBapGloMin
47,2022-03-30 21:33:28+00:00,@FoxNews @POTUS should be doing more and much faster. Faster than Ukrane can use up munitions...and time for Ukrane yo attack targets in Russia,en,FanellaLarry
48,2022-03-30 21:27:19+00:00,@FoxNews Ukraine needs a no fly zone and air drops to civilians and military.,en,bighig29
49,2022-03-30 21:23:04+00:00,@FoxNews Ukraine needs weapons,en,Becky42594808
50,2022-03-30 21:18:17+00:00,@FoxNews We pushed Russia to China .bad things,en,sonia43827982
51,2022-03-30 21:17:23+00:00,@FoxNews Russia and China EXPERTS on illegal activities …,en,Mbulafordad
52,2022-03-30 21:10:31+00:00,@FoxNews Sad that our president cares more about helping Ukraine than his own country. #BidenSucks #GlobalistScum,en,brmosley95
53,2022-03-30 21:08:26+00:00,"@FoxNews There are dual GLOBAL crises: covid still ravaging supply lines and we have war in Ukraine. You'd THINK some companies/investors would sacrifice a bit of their RECORD profits to help out.. but NO.. just blame biden, rather than actually try to solve the prob",en,AL59841
54,2022-03-30 21:03:50+00:00,@FoxNews He owes Ukraine for  keeping his corruption buried.  He's paying his debt with tax dollars.,en,rollthdice1999
55,2022-03-30 21:00:10+00:00,@FoxNews Trump policies like extorting Ukraine for investigations into Hunter Biden and threatening to withhold military aid? Those Trump policies? Perhaps he’s talking about Trump’s policies towards NATO? Trump has the best policies!,en,briandiggity
56,2022-03-30 20:57:52+00:00,"@FoxNews Biden and the democrats deserve even lower poll #. Buying oil from Russia, Iran and venezula dictators who hate tHE USA VS Texas, Alaska, and nat.gas from Pennsylvania, Ohio is absolutely madness. Biden is following liber green new deal vs gradually adapting hurting Americans.",en,bob_mcguffey
57,2022-03-30 20:54:57+00:00,"@FoxNews putins best employee, trump, asking his boss putin, for help, during the middle of a war.\n\nas he did with hilary and withheld military aid from Ukraine. https://t.co/7srALdVJG4",en,Tess0473
58,2022-03-30 20:51:33+00:00,@FoxNews Now we know why FOX entertainment has been cheering for Putin. They want the disgraced ex-president back and know Russia will do all they can to make that happen...\nhttps://t.co/44rBfyDVtE\n@TuckerCarlson,en,modeka
59,2022-03-30 20:47:14+00:00,@FoxNews What is the truth about the ukraine and biden/the globalists? What are they hiding there??? @FoxNews @maureen_bannon @TuckerCarlson @mattgaetz https://t.co/C2SyGwC1hK,en,DigDeep2022
60,2022-03-30 20:46:28+00:00,"@FoxNews now interviews MINOR CHILDREN\n\nWHAT ABOUT the kids killed by these BASTARDS⬇️\n\nSELECTIVE WARS ?\n\nFunny,what happened to all #WOMAN + #CHILDREN in #Afghanistan #Somalia\n\nHey @TeamCavuto \n\nU know WHO started #WAR in #Ukraine \n\nAsk @LindseyGrahamSC \nOOPS thats a SECRET https://t.co/RGGwYn5B1w",en,mackette52
61,2022-03-30 20:36:09+00:00,"@FoxNews So Russia can bomb schools,  churches Ann's hospitals, and you have a go at Biden for basically saying this cannot go on?",en,Iain43925448
62,2022-03-30 20:32:51+00:00,@FoxNews That money will be used how that's what POTUS should tell everyone how is it going to be used or is the administration just giving the money to Ukraine?,en,HfcmoreiraHugo
63,2022-03-30 20:32:19+00:00,@FoxNews @IngrahamAngle Just a friendly reminder that if Donald were still president we would actively be supporting Russia.,en,Justinkuenzi1
64,2022-03-30 20:25:47+00:00,"@FoxNews If Russia had a woman as President, he'd need to attend every meeting with his wife so as not to seem inappropriate. As though Mike Pence is a character in Bridgerton.",en,brookidge1
65,2022-03-30 20:20:28+00:00,@FoxNews @BretBaier I recall yours and NYP's coverage of Trump asking Russia for help on more than one occasion.  #balance,en,BruceEllerstein
66,2022-03-30 20:20:18+00:00,@FoxNews So you wanted a shooting war with Russia then?,en,freshprince84
67,2022-03-30 20:19:54+00:00,@FoxNews Jack Keane is one of the worst contributors for fox every take on Russia is so terrible get someone else anytime he talks I feel I'm watching a CNN segment,en,Manny1kingfresh
68,2022-03-30 20:19:10+00:00,@FoxNews You condemn or admire? Hard to guess with fox news.. \nHow is your guy tucker? He's still in Usa or went home to russia? https://t.co/8kyyzHMIYM,en,bartnwr
69,2022-03-30 20:12:49+00:00,"@FoxNews war in Ukraine\non Russian television, there are calls for Russian friend Trump to be made President of the United States again\nOn American television, Trump demands that Putin dig up dirt on Joe Biden.\n\non Fox News\nHunter Biden laptop\n\njust another normal day at the US madhouse",en,RalfStein3
70,2022-03-30 20:06:59+00:00,@FoxNews There is no Moscow patriarchate in Ukraine. There is a canonical Ukrainian metropolis.,en,TumanAlbinos
71,2022-03-30 20:06:13+00:00,@FoxNews I’m live near Ukraine. One rocket fell in the Belgorod region. And it’s all.,en,RostovAntonio
72,2022-03-30 20:04:42+00:00,@FoxNews go away and see that Trump would only hurt Zelenksy ans Ukraine. He seeking Putin even mow with an sitting president not legal.,en,nazy63
73,2022-03-30 20:03:14+00:00,"@FoxNews This Jew from Ukraine Zelenskyy 🇺🇦 he has been provoking a world War 🌎 he wanted Nato to attack Russia 🇷🇺 and it didn't happen he caused a trauma to Ukrainians,the whole country was on fire 🔥 he could have just agreed with Russians long time ago.",en,IssaMujahid
74,2022-03-30 20:02:50+00:00,@FoxNews I pay my taxes to help America. Not Ukraine,en,Kay_Jay05
75,2022-03-30 20:01:16+00:00,"@FoxNews And yet they lie about funding social services that are much needed (there are still unemployed who apply for jobs and get rejected), about social security.  Lies about everything, except more funds for the Ukraine War. How about helping those who need help in the US?",en,SisyOrobitg
76,2022-03-30 20:01:07+00:00,@FoxNews So now Fox is going after Disney because they dont agree with @GovRonDeSantis ?\n\nIs Fox News the new Russia Today?,en,RyanB81111387
77,2022-03-30 19:59:07+00:00,"@FoxNews Why?\nAll the reports about the war that're coming in point to the Ukrainians winning BIG TIME against Russia, with NO PROBLEMS. \nThey're doing just fine. \nWhy is all the ""stuff"" being sent?",en,Jerome_Gillain
78,2022-03-30 19:58:17+00:00,@FoxNews Should this boy from Ukraine Zelenskyy 🇺🇦 try some tricks he will understand Mr Vladimir Putin,en,IssaMujahid
79,2022-03-30 19:57:56+00:00,@FoxNews @DBChirpy good for him!  At least it’s a potus not asking for and colluding with Russia,en,DBChirpy
80,2022-03-30 19:57:50+00:00,"@FoxNews @PentagonPresSec @marthamaccallum @BretBaier\nGen Keane wasn't saying to put US troops into Ukraine,&amp; Kirby saying he did is a complete lie and smear. Also, Kirby just said he feel thousands of innocent civilians Ukrainians killed looks like a success. Unbelievable",en,MeBeHealthy
81,2022-03-30 19:51:53+00:00,@FoxNews @marynlm Fox Fake News you mean. Russia channel 2,en,HarrisYano
82,2022-03-30 19:49:56+00:00,"@FoxNews @IngrahamAngle Laura don't speak for voters , voters choose who they want as leader. If u Laura is tired of Biden as your president, you could relocate to Russia"" crystal clear""",en,Ogunnowodavid1
83,2022-03-30 19:48:30+00:00,"@FoxNews Uh, FOX, no real news to report? Like Trump siding with Russia and Judge Thomas siding with insurrectionists?",en,cubsandpackfan
84,2022-03-30 19:46:46+00:00,"@FoxNews Tens of thousands of Russians will be brought back to Russia in body bags , how will Hitler aka Putin explain his lies?",en,changethingsman
85,2022-03-30 19:45:48+00:00,@FoxNews @CNN @MSNBC @ABC @NBCNews @CBSNews \nTrump wants Putin to release dirt on Bidens.\nPeople should be reminded Trump has business ties with Putin.\nMiss Universe Pageant in 2013. Trying to get Trump Tower in Moscow in 2016. \nTrump is connected to Russia.\n#RussianAsset \n#MAGA,en,jimwito
86,2022-03-30 19:45:13+00:00,"@FoxNews The world knows Russia just spews lies, the world can never trust them, most recently Russia stating they will scale back on bombing, today Kiev is being bombed heavily. NATO must provide more resources including planes, it is time to say no more.",en,changethingsman
87,2022-03-30 19:39:23+00:00,@FoxNews Where is the $300M of taxpayer dollars invested in Russia by DeSatan?,en,PabloRichards
88,2022-03-30 19:37:39+00:00,"@FoxNews Typical Russian tactic, something need to be done about Russia once and for all, I think they have spent too much time pretending to be a big strong county throwing its weight about and now it just looks incompetent and silly.",en,LifesTough7
89,2022-03-30 19:32:14+00:00,"@FoxNews Empty promises so far. Ukraine hasn't  received aid of any kind from any country so far, despite the President's repeated pleas. If Putin is allowed to completely destroy Ukraine then what is the use of aid when it is too late?",en,sambow24f
90,2022-03-30 19:31:48+00:00,"@FoxNews Fox says they are right wingers but their hosts praise Putin, root for Russia and they go into cultural wars.",en,AnjosEstherdos
91,2022-03-30 19:31:02+00:00,"@FoxNews @kayleighmcenany Trump: “ So, Putin is now saying, “It’s independent,” a large section of Ukraine. I said, “How smart is that?” And he’s gonna go in and be a peacekeeper. That’s strongest peace force… We could use that on our southern border."" https://t.co/WvCbLPO92k",en,Mona17247478
92,2022-03-30 19:29:13+00:00,"@FoxNews Trump: “ So, Putin is now saying, “It’s independent,” a large section of Ukraine. I said, “How smart is that?” And he’s gonna go in and be a peacekeeper. That’s strongest peace force… We could use that on our southern border."" https://t.co/OqqYw40CEQ",en,Mona17247478
93,2022-03-30 19:27:50+00:00,@FoxNews &amp; $GOP lying anti American Scums! Want 🇺🇸 fight for Ukraine? Zelensky is an idiot! Nowhe is willing to be “Neutral” All the wins are US coordinated! Ukraine alone has zero chance vs. Russia! It’s US helping them! So STHU Fox &amp; Scums! Shameless Jack Keane FoxNews Hack Now,en,ChaseAli
94,2022-03-30 19:24:44+00:00,"@FoxNews Thank God Trump is no longer President. He would use that as an excuse to start another trade war. It wouldn't be with Russia though, that's the one thing we could count on.",en,50thAEvert
95,2022-03-30 19:24:07+00:00,"@FoxNews We could have fed every homeless man, woman, and child in 🇺🇸 America 🇺🇸 breakfast, lunch, and dinner for an entire year for that and gotten change back. We handed it over without a second’s thought to Ukraine 🇺🇦 and will continue to until Ukraine 🇺🇦 stops asking for support.",en,Hotel511
96,2022-03-30 19:22:22+00:00,"@FoxNews Trump: ""I think Putin sees this opportunity. I knew that he always wanted Ukraine. I used to talk to him about it. I used to ask him. We used to talk about it at length. I think nobody probably knows him better...""\n\nhttps://t.co/asF6Joe45v",en,Mona17247478
97,2022-03-30 19:19:18+00:00,"@FoxNews Trump pushed an unproven claim about Hunter's business dealings in Russia asking Putin to release info\n\n""I would think Putin would know the answer to that"" Trump said, referring to Hunter Biden's potential dealings in Russia ""I think he should release it""\n\nhttps://t.co/27OJLwcW83",en,Mona17247478
98,2022-03-30 19:18:31+00:00,"@FoxNews ""Smile ...Mf!""😱😉🤣\n#Putin #PutinWarCriminal🖕\n https://t.co/XvFoyQGq5L\n🙏 Ukraine 🔥 👊",en,citrusramaphosa
99,2022-03-30 19:18:25+00:00,"@FoxNews @dbongino Biden, Trump, Russia can all go havea cocaine fueled orgy together, all that matters right now is #Ukraine .",en,englebertbart
100,2022-03-30 19:17:36+00:00,@FoxNews I heard Russia media houses refer to Trump and @FoxNews as Russia’s partners in the US.,en,Trouble44471375
101,2022-03-30 19:17:16+00:00,"@FoxNews Russia does not incorporate forward observers into their indirect fires, they shoot blind from the ground. They will blame this on error or on it not really being a Red Cross facility. Regardless, it's inexcusable.",en,TimCas10
102,2022-03-30 19:16:41+00:00,@FoxNews 🤯🤯🤯🤯 ukrainian officials are bilionaires. The forever poor citizens of Ukraine will never see a dime out all global donations made,en,CryptoVic9
103,2022-03-30 19:15:42+00:00,@FoxNews Meanwhile half my paycheck is gone. Will money solve this issue and would Ukraine help us if we were in need. Should've done more to prevent now we are reactive.,en,MRSIL
104,2022-03-30 19:13:30+00:00,"@FoxNews Additional funding? To keep the wars going?  Zelensky can stop the war by simply dealing with Russia. In fact, the war could have been avoided if he negotiated early on with Russia and not with the USA or nato. Tshhh",en,efdizon
105,2022-03-30 19:12:43+00:00,@FoxNews Letting #Ukraine into #NATO would be a lot cheaper.\nNATO would call a ceasefire &amp; demand that #Russia withdraw. Russia would have no choice. \nEnd the war without another shot fired.,en,repairrestores1
