,Unnamed: 0,tweetcreatedts,text,language,username,label,score
6018,141,2022-03-05 21:31:54+00:00,@FoxNews Sure. She just popped it in her luggage on the way to Russia … sounds totally plausible 🙄,en,lalipopio,Neutral,0.6590499877929688
6019,142,2022-03-05 21:31:42+00:00,"@FoxNews There are Nigerians who are still stranded in Sumy, and other places in Ukraine.\n\nThey Needs Help.",en,KingBelloIII1,Negative,0.7866281270980835
6020,143,2022-03-05 21:31:25+00:00,@FoxNews @HawleyMO How brilliant is it that Biden is forcing the Republicans to demand that companies be banned from purchasing goods from Russia?\n\nPutin won't be pleased.,en,i_gvf,Negative,0.6246590614318848
6021,144,2022-03-05 21:31:09+00:00,@FoxNews I think the world should help Ukraine take over Russia.  Screw putin.,en,GardeniaCoast,Negative,0.7269203662872314
6022,145,2022-03-05 21:30:35+00:00,@FoxNews Hey Kamala..Poland is also a country in Europe.  It has a border with Russia.  It is smaller than Russia.  Poland was also invaded by Russia during WW2.,en,judes33,Neutral,0.6140294671058655
6023,146,2022-03-05 21:30:33+00:00,@FoxNews I thought tucker said why back Ukraine over Russia. Perhaps he’d like to retract that.,en,dave_birdy,Neutral,0.5520246028900146
6024,147,2022-03-05 21:29:40+00:00,@FoxNews #DrillAtHome!! STOP #Biden efforts to fund #Putin and #Iran #Terrorism! \n\n#Ukraine #Russia #Syria #USA,en,HuizengaWest,Negative,0.8428563475608826
6025,148,2022-03-05 21:29:23+00:00,@FoxNews The American president has no say on Russia's oil production ya maroons. Every president since Theodore Roosevelt has imposed more restrictions on US oil than Russian oil.,en,Fraud4Less,Negative,0.7378050088882446
6026,149,2022-03-05 21:28:43+00:00,@FoxNews Fox loves Russia,en,happyfeetis65,Neutral,0.5274074077606201
6027,0,2022-03-06 23:59:51+00:00,@FoxNews @RobertShermanTV Russia looks like a devil that put flames.,en,kdk195608,Negative,0.9141510128974915
6028,1,2022-03-06 23:57:06+00:00,"@FoxNews Peace is just not profitable. Kerp the Ukrainians bleeding n dying fighting Russia, even after zelensky's death. Wake up Zelensky, you are being used as a pawn. Negotiate peace n stop the suffering. US/nato are just using you/ukraine to fight russia.",en,water4u99,Negative,0.8898168802261353
6029,2,2022-03-06 23:55:12+00:00,@FoxNews Fox is under Russia control,en,DavidAl53807701,Neutral,0.4975830316543579
6030,3,2022-03-06 23:52:28+00:00,@FoxNews @RobertShermanTV Long live Ukraine 🇺🇦,en,kdk195608,Positive,0.5457586646080017
6031,4,2022-03-06 23:51:05+00:00,"@FoxNews If Ukraine is shooting down Russian helicopters and jets on their own; imagine how much they can do with this! NATO should send some troops as well! Putin knows he’s done! He’ll either just withdraw or go all in and declare WW III. Seems like his ego, is getting in the way!",en,comeonbru,Negative,0.8294159770011902
6032,5,2022-03-06 23:50:42+00:00,"@FoxNews Why not? Unless you knew who was going to replace Putin, and knew how Xi Jinping and CCP was going to react, it may prove to be a bad idea that creates a Russia/China offensive against NATO and the EU. Best have the answers first if such a thing is being seriously considered.",en,Michael82511161,Negative,0.6205261945724487
6033,6,2022-03-06 23:50:30+00:00,@FoxNews (Crazy Entertainment) Big G looks 👍 great. Tell him to assistance to Ukraine.,en,comoloco2471,Positive,0.9479722380638123
6034,7,2022-03-06 23:47:07+00:00,"@FoxNews If successful in Ukraine which I 🙏 not, Poland on the list. He'll Threat his way with the Nuc Statement. HATRED for NATO and the West. Sad but sooner or later this filthy tyrant will have to be dealt with.",en,IAMOLSKOOL,Negative,0.8419525623321533
6035,8,2022-03-06 23:46:26+00:00,"@FoxNews Mr. Whimpy (Biden) at it again!!\nWho else is aware that Russia is going after another Nuclear Site?!?!\nI so tired of this wuz; someone do something or NO MORE UKRAINE!!  I GIVE IT ANOTHER WEEK OR TWO, AFTER THAT THEY'LL JUST BE GATHERING UP SURVIVORS &amp; BRINGING THEM TO DEATH!!",en,KristiC09247919,Negative,0.9182369709014893
6036,9,2022-03-06 23:46:13+00:00,"@FoxNews @joniernst You can both cut the horseshit. Even if were approved, the Keystone Pipeline wouldn't be operational until 2030. Plus, only 5% of our oil comes from Russia and we can easily replace it with what we're already producing or get it from alternate sources.",en,RobBenjamin,Negative,0.8066049814224243
6037,10,2022-03-06 23:45:57+00:00,@FoxNews What? You assuming that Russia will applaud and sing “Happy Days are Here Again”? What if the guys in charge of the nukes get pissed off instead?,en,sigtau1970,Negative,0.6723582148551941
6038,11,2022-03-06 23:45:50+00:00,@FoxNews How to buy a home before we antagonize Russia to the point they nuke the shit out of us….,en,Citizen010101,Negative,0.815452516078949
6039,12,2022-03-06 23:45:13+00:00,@FoxNews @KristiNoem Nice for all of you to be couch quarterbacks when your not the ones making the really difficult decisions every minute of every day.\nMove to Russia!,en,InnessGinger,Negative,0.40787196159362793
6040,13,2022-03-06 23:45:03+00:00,@FoxNews @KristiNoem Biden needs to open the excel pipe line now! Stop oil from Russia and do what ever is necessary to stop the holocaust of the Ukrainian people! This is the time to stand up to Russia. We need Biden to get his head out of Putin a**!,en,gras48,Negative,0.4639733135700226
6041,14,2022-03-06 23:44:29+00:00,"@FoxNews Try it u frustrated idiots,i am putting u all on notice,Putin will make stalingrad for europe nd US in ukraine, what intensity,power ..",en,pranavendhar1,Negative,0.7294816374778748
6042,15,2022-03-06 23:44:24+00:00,@FoxNews U keep putting Russia against the wall...he ll nuke us all..if at the end je has nothing  to lose.,en,Pedrito43,Negative,0.7399040460586548
6043,16,2022-03-06 23:43:33+00:00,"@FoxNews The fall of Afghanistan shows how incompetent our leaders are, and now Ukraine. That's what you get, when others see your weakness😠😠😠",en,AvalosWiiliams,Negative,0.9567133188247681
6044,17,2022-03-06 23:42:55+00:00,"@FoxNews I agree Ukraine is so vitally important to American interests that we need to seriously consider going into nuclear combat with Russia.\n\nWake up people, is Ukraine really what you are willing to risk nuclear war?  Because talking like this will lead to it.",en,PanzerBlitz2,Negative,0.5497655868530273
6045,18,2022-03-06 23:42:25+00:00,"@FoxNews \n\nA liar &amp; chest is what Nikki has always been.\n\nNote: liars always lie &amp; a lie is never the Truth.\n\nNikki is using the hardship of Ukraine to try &amp; promote her ambitions.\n\nNo, Trump could not have solved the Ukraine problem as Trump enabled the Ukraine 🇺🇦 problem!",en,SKoncerts,Negative,0.8921029567718506
6046,19,2022-03-06 23:42:12+00:00,@FoxNews Trump would have pressured Ukraine to submit to Putin and would have discouraged NATO and the EU to stand down. That’s what he did for 4 years. Why would we expect anything else?,en,Bterrac,Negative,0.7405060529708862
6047,20,2022-03-06 23:41:27+00:00,"@FoxNews Does Ukraine need experienced fighter pilots, too?",en,DanDealy,Neutral,0.7582086324691772
6048,21,2022-03-06 23:41:14+00:00,@FoxNews Why giant evil 😈 Putin fear Ukraine now as before he was saying he will take it over for 3 days. Big Up 🇺🇦,en,HPSONONE,Negative,0.7875301837921143
6049,22,2022-03-06 23:41:11+00:00,"@FoxNews The war was already started with Russia a long time ago. Ukrainian is just caught up between Russia and US &amp; West Countries. just an excuse to start.These old leaders don’t care. What happened to  Syria,Yemen,Afghanistan or Palestine.There is always a reason behind that.💰&amp;power.",en,bellabeuaty,Negative,0.695662260055542
6050,23,2022-03-06 23:40:43+00:00,@FoxNews @joniernst How much did the Russian’s donate to her campaign? The GOP is bought and owned by Russia.,en,near_2water,Negative,0.6465669274330139
6051,24,2022-03-06 23:40:30+00:00,@FoxNews Oh…all of a sudden…she’s pro Ukraine. What did she think when idiot was president?,en,tturner1234,Negative,0.7534982562065125
6052,25,2022-03-06 23:38:05+00:00,@FoxNews Dems complained every day for families separated at the southern border but say nothing about families separated in Ukraine! Impeach Biden now!,en,herb68230433,Negative,0.831774890422821
6053,26,2022-03-06 23:37:37+00:00,@FoxNews Or if I may paraphrase: Who the F put Putin in charge of the rules? He is destroying a sovereign nation. Killing civilians while we watch. How about we tell him we will take out Russia if he doesn’t stop by tomorrow? We saw how well appeasement works with Adolph. Stop it . Go U,en,Caniac_from_ROC,Negative,0.9110342264175415
6054,27,2022-03-06 23:36:30+00:00,@FoxNews You are just talking go take him down let see you think Russia is Africa ...you must be dreaming power must change hand,en,IkpekaonuG,Negative,0.8067560791969299
6055,28,2022-03-06 23:35:52+00:00,@FoxNews Ukraine is the 3rd most corrupt country in the world. Why is Fox News not reporting it. USA is the first.,en,Fredloveflpi,Negative,0.9249788522720337
6056,29,2022-03-06 23:34:57+00:00,"@FoxNews @joniernst Russia’s crude oil made up roughly 3% of the nation’s imports, about 200,000 barrels a day.\n\nYet it is cheaper for the oil companies to import for the coasts rather than ship it from the gulf.\n\nThat sounds like Congress isn’t doing their jobs.\n\n#GOPLies \n\nhttps://t.co/yOVUMfJ9g7",en,All4ACT2,Negative,0.7334215044975281
6057,30,2022-03-06 23:34:22+00:00,@FoxNews Republican ”christians” can’t pay higher gas prices or make any sacrifice  to help even the white people of Ukraine.,en,wv_victim,Negative,0.8589725494384766
6058,31,2022-03-06 23:31:22+00:00,@FoxNews CLOSE THE SKY OVER UKRAINE!🇺🇦\n@EmmanuelMacron @vonderleyen @eucopresident @EP_Edinburgh @EU_Commission @Europarl_EN @UN @NATO @POTUS @OlafScholz @BorisJohnson,en,Escander7,Neutral,0.6011586785316467
6059,32,2022-03-06 23:31:16+00:00,"@FoxNews No reporting from any FOX reporters Black or White about racism in Poland, Ukraine, You all are ashamed minorities exist beyond white 3rd world countries? LOOK IN THE MIRROR!",en,George77525193,Negative,0.9115713834762573
6060,33,2022-03-06 23:31:11+00:00,@FoxNews CLOSE THE SKY OVER UKRAINE!🇺🇦\n@EmmanuelMacron @vonderleyen @eucopresident @EP_Edinburgh @EU_Commission @Europarl_EN @UN @NATO @POTUS @OlafScholz @BorisJohnson,en,Escander7,Neutral,0.6011586785316467
6061,34,2022-03-06 23:29:28+00:00,@FoxNews dont worry my republican comrades your republican senators have heard our call for help and blocked aid package to ukraine https://t.co/cRNaJcsdNY,en,zaktaros,Negative,0.736481785774231
6062,35,2022-03-06 23:28:59+00:00,@FoxNews Putin knows if Ukraine gets fighter jets it could mean Ukraine might have a better chance to beat Putin,en,Jerry96685284,Neutral,0.7190911769866943
6063,36,2022-03-06 23:26:42+00:00,"@FoxNews Trump said third world shit house African countries? Ukrainian people suffering. Are the African countries equal to Ukraine and if they are how come Trump never thought so? Russians/Putin are his chosen people! FOX is liable for lying with Trump along with Tucker, &amp; Co.",en,George77525193,Negative,0.8674138188362122
6064,37,2022-03-06 23:26:01+00:00,"@FoxNews If Putin and the Russian state aren't afraid of WW3, I wonder why the US and it's allies should be, or is it no longer MUTUALLY ASSURED DESTRUCTION?\n\nSend the damn fighter jets to ukraine and let Putin bring it on",en,Cryptogoodness1,Negative,0.8164207339286804
6065,38,2022-03-06 23:25:58+00:00,@FoxNews Russia would have never did this under  Obama or Trump. https://t.co/sVWSiDBAM8,en,worf1972,Negative,0.5974016189575195
6066,39,2022-03-06 23:24:18+00:00,"@FoxNews It’s simple, for the Pure  hate of Donald Trump. Biden closed the Key Stone Pipe Line. For the Love of his stock. Biden will not stop buying oil from Russia. While Ukraine is in need of help!",en,packrat49,Negative,0.8161441087722778
6067,40,2022-03-06 23:23:39+00:00,"@FoxNews Whether the oil comes from Russia, Venezuela, Iran or America the carbon footprint is the same. Bidens energy policy is a lie.",en,youthful1979,Negative,0.8224419951438904
6068,41,2022-03-06 23:23:21+00:00,@FoxNews The cost is bigger then the cause Ukraine . No need to risk a WW3 for a country that is the size of TX NATO Ukraines President needs to give up leadership and that little piece of land and live to fight another day,en,injusticeact,Negative,0.8788508176803589
6069,42,2022-03-06 23:22:47+00:00,"@FoxNews “Biden called Ukraine, Iran instead. Don’t laugh, don’t laugh….” 🧑🏻‍🦯🤣 https://t.co/wTVAYjCbwa",en,KeepWal88326161,Negative,0.7013821005821228
6070,43,2022-03-06 23:22:24+00:00,@FoxNews All Republicans want is for the US economy to tank and for a full-on war with Russia to kill thousands of our troops so they can place the blame on Democrats,en,jjamesfallonn,Negative,0.9020010828971863
6071,44,2022-03-06 23:21:45+00:00,@FoxNews @IngrahamAngle He at least didn't give Ukraine to Russia as Trump would have done. He at least is trying. And it's working! #thankyoubrandon,en,SusanResister,Positive,0.4897172749042511
6072,45,2022-03-06 23:20:55+00:00,@FoxNews @KristiNoem If we had a strong president Ukraine wouldn’t be fighting Russia.,en,Jacquel62102654,Neutral,0.6439369320869446
6073,46,2022-03-06 23:20:52+00:00,"@FoxNews @JacksonLeeTX18 Russia is racist country.  See you in ten years, Brittney.",en,profjimr,Negative,0.9224569797515869
6074,47,2022-03-06 23:20:13+00:00,@FoxNews @KristiNoem Get your facts straight. Only 8% of Keystone was built when Biden took office. It was not supposed to be online for years. The US bought far more oil from Russia under Trump than ever before.,en,amybabs511,Negative,0.6956253051757812
6075,48,2022-03-06 23:19:29+00:00,@FoxNews thank you republican senators for blocking aid to ukraine https://t.co/fIBopySvLY,en,zaktaros,Negative,0.890671968460083
