,Date,text
8106,2022-01-23 18:20:03+00:00,Frontline medical workers in the U.S. are angry — at the patients who refuse to get vaccinated and at the political leaders who call them “health care heroes” while opposing mask and vaccine mandates. http
8107,2022-01-23 18:00:15+00:00,"Sunday’s games will decide the NFL’s conference championship matchups. In the first game, the star-studded Los Angeles Rams will face Tom Brady and the defending champions, the Tampa Bay Buccaneers. http"
8108,2022-01-23 17:40:02+00:00,The Social Security Administration now allows gay men and lesbians to receive survivor’s benefits if they can show that they were in a committed relationship and would have married had that been possible. http
8109,2022-01-23 17:20:07+00:00,"Thousands who traveled to Washington on Jan. 6, 2021, to protest the election results see the date as the dawn of a new movement fueled by grievances against vaccines and President Biden. 
http"
8110,2022-01-23 17:00:07+00:00,"For Olympic athletes going to Beijing, years of sacrifice could go to waste if they get the coronavirus now. To avoid it, they’re hunkering down, shunning friends and skipping competitions.
http"
8111,2022-01-23 16:40:06+00:00,"Starting as a qualifier at the 2007 Australian Open, Alizé Cornet has not missed the main draw of any Grand Slam since. She is on track this year to break the women’s record for consecutive Grand Slams played. http"
8112,2022-01-23 16:20:09+00:00,Pakistan has introduced a series of tough new coronavirus restrictions — including barring anyone not fully vaccinated from entering mosques — after recording the country’s highest known daily number of new cases since the pandemic began. http
8113,2022-01-23 16:00:07+00:00,"A passenger from Galway, Ireland, refused to wear a mask on a flight from Dublin to New York, pulled down his pants and exposed his buttocks, threw a can at a passenger and put his cap on the captain’s head, prosecutors said. http"
8114,2022-01-23 15:40:07+00:00,New Zealand announced on Sunday that it would impose its highest level of Covid restrictions across the country at midnight and Prime Minister Jacinda Ardern said that her wedding would not be held in the coming weeks as planned. http http
8115,2022-01-23 15:20:07+00:00,A tire factory touted as China’s biggest industrial investment in Europe has become a magnet of criticism for a Serbian government that opponents accuse of no-questions-asked subservience to China. http
8116,2022-01-23 14:40:07+00:00,"From Opinion: 
""A league that allows 'social justice messaging' on players’ helmets still can’t figure out how to hire enough Black coaches,"" writes Jane Coaston. http"
8117,2022-01-23 14:33:04+00:00,Illinois homeowners can now remove from their property deeds racist language that was used to bar people of certain races and religious groups from buying property. http
8118,2022-01-23 14:25:02+00:00,Britain is trying to stake out a visible role in the tense confrontation between Russia and the West — one that skeptics say serves as a convenient distraction from a mushrooming political scandal involving Prime Minister Boris Johnson. http
8119,2022-01-23 14:16:32+00:00,"Lisa Goddard pioneered “climate services” — harnessing powerful computer models to predict upcoming droughts, heat waves and other extreme weather events caused by a warming planet. She has died at 55. http"
8120,2022-01-23 14:00:31+00:00,"Even the finest coffee beans won’t taste their best if they aren’t ground properly, according to the coffee experts at @user who recommend a good burr grinder for making consistently delicious coffee. http"
8121,2022-01-23 13:50:03+00:00,A Michigan school superintendent debunked a rumor that a school had litter boxes in restrooms after a video from a December school board meeting resurfaced in which a speaker airs concerns about students who “identify as cats.” http
8122,2022-01-23 13:40:07+00:00,"Two of fashion’s greats, André Leon Talley and Bill Cunningham, were wonderful foils for each other. http"
8123,2022-01-23 13:30:07+00:00,"After last night's defeat by the 49ers, Aaron Rodgers must contemplate his future with the Green Bay Packers much sooner than he had hoped. http"
8124,2022-01-23 13:22:04+00:00,"To Microsoft, the future of video games looks more like a Hollywood studio trying to build a roster of well-known franchises. It’s about assembling a collection of famous games — and the people who know how to make them.
http"
8125,2022-01-23 13:15:05+00:00,"This week on “S.N.L,”: Will Forte hosted, Trump tried Wordle, and Colin Jost and Pete Davidson gave an update on their purchase of a Staten Island Ferry boat. http"
8126,2022-01-23 13:00:15+00:00,Here's a recipe for the kind of French toast that people line up for outside restaurants on Sunday morning. http
8127,2022-01-23 12:28:01+00:00,"This one-pot Peruvian chicken and rice dish includes a bright green cilantro purée and is commonly served with salsa criolla, a tangy and spicy red onion relish. But a Louisiana-style hot sauce is a good alternative. http"
8128,2022-01-23 12:01:08+00:00,"As he approached middle age, the designer Nigo found himself dressing more conservatively. After 20 years with Bape, he had sold and left the brand. He began to think, “Maybe it’s not my time anymore.”

http"
8129,2022-01-23 11:03:02+00:00,"Looking to upgrade your medical mask? Here’s a guide for picking a quality N95, KN95 or KF94. http"
8130,2022-01-23 10:03:02+00:00,Here’s how to use those bananas browning on your countertop. http http
8131,2022-01-23 09:05:02+00:00,"When a couple with three children outgrew their two-bedroom apartment, they went looking for more space in Queens. Which option would you choose? http"
8132,2022-01-23 08:02:05+00:00,"This popular Peruvian condiment requires only five ingredients, but it’s bursting with flavor. http http"
8133,2022-01-23 07:04:08+00:00,"Something infectious is spreading through the work force. Its symptoms present in a spate of two-week notices. Its transmission is visible in real time. And few bosses seem to know how to inoculate their staff against this quitagion.
http"
8134,2022-01-23 06:05:02+00:00,"As more vaccinated people are infected with Omicron, they may build “hybrid” immunity, which is what scientists call the combined protection of pre-existing vaccine antibodies and natural antibodies from a breakthrough infection.http"
8135,2022-01-23 05:20:03+00:00,"Our columnist realized that she was paying more than $400 a month for cable and streaming services. Here’s how she cut her bill by $170.
http"
8136,2022-01-23 04:38:00+00:00,The San Francisco 49ers upset the Green Bay Packers to advance to next Sunday's conference championship game. http
8137,2022-01-23 04:26:04+00:00,Can’t get out of bed for your morning run? Finding yourself skipping your squats or evening walk? Here are some tips on staying motivated to exercise this winter. http
8138,2022-01-23 03:49:01+00:00,"The Archdiocese of New York has asked the Vatican to consider the social activist for sainthood. Her supporters worry that Catholic hierarchy may dilute her message even as it considers elevating her.

http"
8139,2022-01-23 03:00:03+00:00,"This may become your new favorite chocolate chip cookie recipe, if it isn’t already. http"
8140,2022-01-23 02:39:02+00:00,"If a rock falls on Mars, and no one is there to see it, does it leave a trace? Yes, and it’s a beautiful herringbone-like pattern, new research reveals. 
http"
8141,2022-01-23 02:24:01+00:00,"Thanks to the realities of New York real estate, the woman who dressed “The Gilded Age” is on the verge of giving up. High-rise developers and Amazon distribution centers are making it impossible to store her extraordinary vintage collection.
http"
8142,2022-01-23 01:40:06+00:00,"At first glance, the hulking brick building on the edge of Lake Erie looks like another decaying relic of Buffalo’s past. But to the trained and loving eye, the building is a beauty, a testament to turn-of-the-century chutzpah.
http"
8143,2022-01-23 01:19:05+00:00,"With each attempt to monetize his artistic talent — whether through paintings, prints or NFTs — Damien Hirst’s originality as a conceptual sculptor becomes an ever more distant memory.

http"
8144,2022-01-23 00:52:37+00:00,"The Cincinnati Bengals defeated the top-seeded Tennessee Titans, 19-16, in the opening game of the N.F.L. divisional round. http"
